ts,gross_marked_equity_usd,net_marked_equity_usd,paid_costs_usd,estimated_open_liquidation_cost_usd,open_positions,closed_trades,max_open_mark_age_seconds,buy_hold_gross_usd,buy_hold_net_liquidation_usd
1789535198.2740965,10.017824786049385,9.962188814315223,0.05563597173416275,0.016435327410034787,4,5,2282.721223115921,9.51578806848828,9.437724916214327
1789535318.4135077,10.007919726938065,9.952283755203903,0.05563597173416275,0.0163957071735895,4,5,2402.860634326935,9.496864004895247,9.418876548875666
1789535438.5376909,10.018758053964111,9.96312208222995,0.05563597173416275,0.016439060481693697,4,5,2522.984817504883,9.51967775584651,9.441599044823125
1789535558.7708533,10.025086382886851,9.969450411152689,0.05563597173416275,0.01646437379738465,4,5,2643.2179799079895,9.53455644673925,9.456418220952294
1789535679.1912537,10.03251855036357,9.976882578629407,0.05563597173416275,0.01649410246729153,4,5,2763.6383802890778,9.550523938505997,9.472321842751972
1789535799.1491537,10.025101783026644,9.969465811292482,0.05563597173416275,0.016464435397943827,4,5,2883.59628033638,9.533653541570336,9.455518927404055
1789535919.3265598,10.023507984961416,9.967872013227254,0.05563597173416275,0.016458060205682908,4,5,3003.7736864089966,9.52817583185773,9.4500631285303
1789536039.2449687,10.030075884279151,9.970439912544988,0.059635971734162754,0.020484331802953854,5,5,3123.6920952796936,9.537988429303706,9.45983647558649
1789536159.4433272,10.065732138930105,10.006096167195942,0.059635971734162754,0.020626956821557674,5,5,3243.89045381546,9.567964775507647,9.489692916405616
1789536279.8606768,10.064661195189881,10.005025223455718,0.059635971734162754,0.020622673046596776,5,5,3364.3078033924103,9.565874621953833,9.487611123466017
1789536399.7472558,10.06843412122942,10.008798149495256,0.059635971734162754,0.020637764750754923,5,5,3484.194382429123,9.575164390401454,9.496863732839849
1789536520.3722703,10.100802674929447,10.041166703195284,0.059635971734162754,0.02076723896555504,5,5,3604.8193969726562,9.636467677373554,9.55792180666406
1789536640.664404,10.112929740808816,10.053293769074653,0.059635971734162754,0.020815747229072513,5,5,3725.1115305423737,9.656250941172187,9.577625937407499
1789536760.5896294,10.109889629633129,10.050253657898965,0.059635971734162754,0.020803586784369762,5,5,3845.0367560386658,9.650370357285913,9.571768875856769
1789536880.4136631,10.094546062473858,10.034910090739695,0.059635971734162754,0.020742212515732685,5,5,3964.8607897758484,9.615896261173976,9.53743267612928
1789537000.5273604,10.10663559138953,10.046999619655367,0.059635971734162754,0.020790570631395368,5,5,4084.974487066269,9.645821853442948,9.567238566029177
1789537120.6286485,10.097240479734438,10.037604508000275,0.059635971734162754,0.020752990184774996,5,5,4205.075775146484,9.627565854982993,9.54905559156306
1789537240.7624724,10.086649358097446,10.027013386363283,0.059635971734162754,0.02071062569822704,5,5,4325.209599018097,9.609686336447849,9.531247591102058
1789537361.030585,10.104556109139942,10.044920137405779,0.059635971734162754,0.02078225270239702,5,5,4445.477711677551,9.646235519408267,9.567650577330634
1789537482.1918619,10.130932154115042,10.071296182380879,0.059635971734162754,0.020887756882297416,5,5,4566.638988494873,9.696986396568553,9.618198450982279
1789537601.6686454,10.128220813099292,10.068584841365128,0.059635971734162754,0.020876911518234415,5,5,4686.115772008896,9.6946492721948,9.61587067510602
1789537721.8004847,10.160555943409731,10.100919971675568,0.059635971734162754,0.021006252039476172,5,5,4806.247611284256,9.754631666499609,9.67561313983361
1789537842.05895,10.167486313227796,10.107850341493632,0.059635971734162754,0.021033973518748434,5,5,4926.506076574326,9.773058173205255,9.693965940512435
1789537962.1443653,10.170157083247119,10.110521111512956,0.059635971734162754,0.02104465659882573,5,5,5046.591491937637,9.771864747560334,9.692777288570094
1789538082.3019645,10.162902181858223,10.10326621012406,0.059635971734162754,0.021015636993270147,5,5,5166.7490911483765,9.748880173518806,9.66988465282473
1789538202.7027135,10.161007229343115,10.101371257608951,0.059635971734162754,0.02100805718320971,5,5,5287.149840116501,9.74527467671047,9.666293578003627
1789538322.6219888,10.165223668155836,10.105587696421672,0.059635971734162754,0.021024922938460592,5,5,5407.069115400314,9.752726424571842,9.673715518873554
1789538443.587442,10.166130182059504,10.10649421032534,0.059635971734162754,0.02102854899407526,5,5,5528.0345685482025,9.757173318892555,9.678144625616985
1789538562.8196628,10.169702355940519,10.110066384206355,0.059635971734162754,0.02104283768959932,5,5,5647.26678943634,9.7673002447922,9.688231043813031
1789538682.971634,10.164645481147865,10.105009509413701,0.059635971734162754,0.021022610190428705,5,5,5767.418760538101,9.764809428115655,9.685750190403192
1789538803.0831778,10.148766818837952,10.084704018600018,0.064062800237935,0.016532267037416806,4,6,5887.530304431915,9.734533666929142,9.655595532261426
1789538923.271645,10.147396497321463,10.083333697083528,0.064062800237935,0.016526785751350852,4,6,6007.718771696091,9.729223496659127,9.65030660267249
1789539224.4117262,10.159466666205137,10.095403865967203,0.064062800237935,0.01657506642688555,4,6,6308.858852863312,9.755603863925336,9.676581448469634
1789539524.6773305,10.160851998310136,10.096789198072202,0.064062800237935,0.016580607755305544,4,6,6609.124457120895,9.795268154680604,9.716087082061883
1789539704.266689,10.171928166355338,10.107865366117403,0.064062800237935,0.01662491242748635,4,6,6788.713815689087,10.005295727290182,9.925274544381022
1789539884.5676875,10.168604277828104,10.09693205755448,0.07167222027362524,0.024221036909067663,6,6,6969.0148141384125,9.991395649146481,9.911430066549896
1789540004.6393523,10.270567128843435,10.19889490856981,0.07167222027362524,0.02462888831312899,6,6,7089.086478948593,10.341903492648257,10.260535878677663
1789540184.8627574,10.263823422441614,10.19215120216799,0.07167222027362524,0.024601913487521707,6,6,7269.30988407135,10.274016180393062,10.19292011567149
1789540305.7463424,10.240654232350845,10.16898201207722,0.07167222027362524,0.024509236727158625,6,6,7390.193469047546,10.245499667145213,10.164517668476632
1789540425.5695298,10.210768904647257,10.135176584556808,0.07559232009044939,0.020469595599520142,5,7,7510.016656398773,10.167269619594986,10.086600541116606
1789540545.4179919,10.217593342810845,10.142001022720397,0.07559232009044939,0.020496893352174497,5,7,7629.865118503571,10.18320981720634,10.102476977937513
1789540665.6451669,10.218297091118098,10.142704771027649,0.07559232009044939,0.020499708345403506,5,7,7750.0922935009,10.197507742535599,10.116717711565457
1789540786.0270753,10.218977811405582,10.143385491315133,0.07559232009044939,0.020502431226553444,5,7,7870.474201917648,10.149211572640036,10.068614726349477
1789540906.4789932,10.228224069039399,10.15263174894895,0.07559232009044939,0.020539416257088713,5,7,7990.926119804382,10.170243381966893,10.089562408439026
1789541027.2070444,10.231875363750229,10.15628304365978,0.07559232009044939,0.020554021435932025,5,7,8111.65417098999,10.180078117630918,10.099357805160395
1789541147.098662,10.220505886176564,10.144913566086116,0.07559232009044939,0.02050854352563737,5,7,8231.545788526535,10.167423421342848,10.086753727657477
1789541267.4837868,10.224792392558298,10.149200072467849,0.07559232009044939,0.02052568955116431,5,7,8351.930913448334,10.178270425633013,10.09755734393048
1789541387.7773373,10.235406043324959,10.15981372323451,0.07559232009044939,0.020568144154230954,5,7,8472.224463939667,10.203164280405398,10.122351623283777
1789541508.0660737,10.246976965495472,10.171384645405023,0.07559232009044939,0.020614427842913008,5,7,8592.51320028305,10.231462406345171,10.150536556719791
1789541629.6509368,10.24812977674781,10.172537456657361,0.07559232009044939,0.020619039087922356,5,7,8714.098063468933,10.235290843266245,10.15434967989318
1789541749.2870994,10.24881179413895,10.173219474048501,0.07559232009044939,0.020621767157486915,5,7,8833.734225988388,10.172501204393217,10.091811199575645
1789541869.2128122,10.244688395837661,10.169096075747213,0.07559232009044939,0.020605273564281757,5,7,8953.659938812256,10.18144689090619,10.100721103342567
1789541989.5714586,10.256767274127357,10.181174954036909,0.07559232009044939,0.020653589077440547,5,7,9074.018585205078,10.212581882826242,10.131731555294937
1789542170.439097,10.253288182959498,10.177695862869049,0.07559232009044939,0.020639672712769105,5,7,9254.886223554611,10.159238169605432,10.07860121692701
1789542291.1642673,10.271713650868277,10.196121330777828,0.07559232009044939,0.020713374584404226,5,7,9375.611393928528,10.204670908687765,10.123852225053014
1789542411.4845822,10.247915345948291,10.169267003854982,0.07864834209330972,0.023674203367584613,6,7,9495.931708812714,10.21096753460478,10.13012366446636
1789542531.649611,10.223102803018095,10.144454460924786,0.07864834209330972,0.02357495319586383,6,7,9616.096737623215,10.148229382386496,10.06763646485695
1789542651.6664853,10.242169181489784,10.163520839396474,0.07864834209330972,0.023651218709750576,6,7,9736.11361193657,10.19035904740892,10.109597611219284
1789542771.9834034,10.223480984051498,10.144832641958189,0.07864834209330972,0.023576465919997444,6,7,9856.430530071259,10.134155295427476,10.053618674245767
1789542892.3156586,10.223956599431844,10.145308257338534,0.07864834209330972,0.023578368381518826,6,7,9976.762785196304,10.128097875885222,10.047585484381681
1789543072.8384657,10.217897786933728,10.139249444840418,0.07864834209330972,0.02355413313152636,6,7,10157.285592317581,10.113705398471557,10.033250576877672
1789543193.8171108,10.222888395364437,10.144240053271128,0.07864834209330972,0.023574095565249198,6,7,10278.26423740387,10.141619941860228,10.061053462092787
1789543314.231894,10.218800096308609,10.1401517542153,0.07864834209330972,0.023557742369025882,6,7,10398.679020643234,10.133160006467392,10.052627366441522
1789543434.3839557,10.22092947269658,10.142281130603271,0.07864834209330972,0.023566259874577774,6,7,10518.831082344055,10.138473647285482,10.057919752696339
1789543554.2278693,10.233514914406326,10.154866572313017,0.07864834209330972,0.023616601641416754,6,7,10638.6749958992,10.170546593581406,10.08986440720708
1789543674.6393294,10.236109881723891,10.157461539630582,0.07864834209330972,0.023626981510687012,6,7,10759.08645606041,10.175924300420345,10.095220603218664
1789543794.9144793,10.237891791994713,10.159243449901403,0.07864834209330972,0.023634109151770298,6,7,10879.361605882645,10.179869112462239,10.09914963601239
1789543915.5856943,10.222129997318508,10.143481655225198,0.07864834209330972,0.02357106197306548,6,7,11000.032820940018,10.130904119039425,10.050380502563266
1789544036.0324779,10.205100470391638,10.126452128298329,0.07864834209330972,0.023502943865358002,6,7,11120.47960448265,10.065339605460649,9.985078247038805
1789544155.9249372,10.202041418792655,10.123393076699346,0.07864834209330972,0.023490707658962072,6,7,11240.372063875198,10.061544297521715,9.981298120331628
1789544276.3503416,10.224458669695336,10.145810327602026,0.07864834209330972,0.023580376662572795,6,7,11360.797468185425,10.101467014844626,10.021061146785248
1789544396.6630633,10.247938864117453,10.169290522024143,0.07864834209330972,0.02367429744026126,6,7,11481.110189914703,10.159383835943018,10.078746300599246
1789544517.02293,10.264224833708045,10.185576491614736,0.07864834209330972,0.02373944131862363,6,7,11601.470056533813,10.207527301747366,10.126697192540377
1789544637.6495,10.277938362673087,10.199290020579777,0.07864834209330972,0.023794295434483796,6,7,11722.096626520157,10.237504612880453,10.15655459442893
1789544757.724429,10.279010501668493,10.200362159575183,0.07864834209330972,0.02379858399046542,6,7,11842.171555519104,10.240993961374421,10.160029985528924
1789544878.0366156,10.278628077387916,10.199979735294606,0.07864834209330972,0.02379705429334311,6,7,11962.483742237091,10.240537227198088,10.159575078289295
1789544998.564899,10.284276360433292,10.205628018339983,0.07864834209330972,0.02381964742552462,6,7,12083.012025594711,10.254694249495223,10.173675472497242
1789545119.2999604,10.28268167925564,10.20403333716233,0.07864834209330972,0.02381326870081401,6,7,12203.7470870018,10.249448819196953,10.168451023920165
1789545239.1976702,10.287034832276198,10.208386490182889,0.07864834209330972,0.02383068131289624,6,7,12323.644796848297,10.25969357310519,10.17865479881277
1789545359.4218333,10.293419756232522,10.214771414139213,0.07864834209330972,0.023856221008721538,6,7,12443.868959903717,10.274955667638519,10.193855844967965
1789545479.8580542,10.291011314836876,10.212362972743566,0.07864834209330972,0.02384658724313895,6,7,12564.30518078804,10.268396856786769,10.187323269359622
1789545601.1739454,10.306537539912988,10.227889197819678,0.07864834209330972,0.0239086921434434,6,7,12685.62107205391,10.315659604510248,10.234396966092207
1789545720.9369931,10.291894423802374,10.213246081709064,0.07864834209330972,0.023850119679000945,6,7,12805.38411974907,10.28216311448782,10.20103446202987
1789545841.2358553,10.286056528420064,10.207408186326754,0.07864834209330972,0.0238267680974717,6,7,12925.682981967926,10.26803024686525,10.186958125877789
1789545961.2237844,10.283174327985261,10.204525985891951,0.07864834209330972,0.023815239295732493,6,7,13045.670911073685,10.22895834510227,10.148042511721862
1789546081.5572536,10.294521438511392,10.215873096418083,0.07864834209330972,0.023860627737837013,6,7,13166.004380226135,10.255359632634804,10.174338194104264
1789546202.0606334,10.288142909287837,10.209494567194527,0.07864834209330972,0.0238351136209428,6,7,13286.507760047913,10.239840734138195,10.158881371201643
1789546322.261951,10.282817951838558,10.204169609745248,0.07864834209330972,0.02381381379114568,6,7,13406.709077596664,10.229290425914812,10.148373264211152
1789546442.9918249,10.285935122388441,10.207286780295131,0.07864834209330972,0.023826282473345214,6,7,13527.43895149231,10.236380833649577,10.155435310314978
1789546563.4243476,10.286992713405999,10.20834437131269,0.07864834209330972,0.023830512837415444,6,7,13647.871474266052,10.238786461256762,10.157831315411734
1789546683.5742667,10.284963099150465,10.206314757057156,0.07864834209330972,0.023822394380393307,6,7,13768.021393299103,10.236226404796913,10.155281499177725
1789546803.5950675,10.28940291759875,10.21075457550544,0.07864834209330972,0.023840153654186444,6,7,13888.042194128036,10.246325346309064,10.165340044923827
1789546924.0874927,10.295261227060916,10.216612884967606,0.07864834209330972,0.02386358689203511,6,7,14008.53461933136,10.261150047951055,10.180105447759251
1789547044.45066,10.307195800785351,10.228547458692042,0.07864834209330972,0.023911325186932852,6,7,14128.897786617279,10.289472790824693,10.208314899661394
1789547164.7323256,10.297159946462088,10.218511604368778,0.07864834209330972,0.023871181769639798,6,7,14249.179452180862,10.266644941664719,10.18557836189806
1789547285.145825,10.215087799526001,10.136439457432692,0.07864834209330972,0.023542893181895456,6,7,14369.592951536179,10.018537735867655,9.938463584924184
1789547405.7421005,10.19984140290487,10.12119306081156,0.07864834209330972,0.023481907595410925,6,7,14490.189227104187,10.016981298418306,9.936913373224634
1789547526.3217657,10.195574275697622,10.116925933604312,0.07864834209330972,0.02346483908658193,6,7,14610.768892288208,10.01226029488179,9.932211253702262
1789547646.4509575,10.197865821580637,10.119217479487327,0.07864834209330972,0.023474005270113993,6,7,14730.898084163666,10.0169650201383,9.936897160057747
1789547766.7741423,10.188673027404938,10.110024685311629,0.07864834209330972,0.0234372340934112,6,7,14851.221268892288,9.989885337993826,9.90992579664185
1789547887.0458972,10.162555179869448,10.081233832112696,0.08132134775675202,0.020659757039826945,5,8,14971.493023872375,9.908612002223528,9.828977554214633
1789548007.3128915,10.19181135091967,10.110490003162917,0.08132134775675202,0.02077678172402783,5,8,15091.760018110275,9.926070745707968,9.846366462725136
1789548127.693032,10.163290032506866,10.081968684750114,0.08132134775675202,0.020662696450376616,5,8,15212.14015865326,9.90426257000926,9.824645519729224
1789548368.3345587,10.187489682672435,10.106168334915683,0.08132134775675202,0.020759495051038888,5,8,15452.781685352325,9.917997746584408,9.83832575559807
1789548488.6900518,10.182740041358226,10.101418693601474,0.08132134775675202,0.020740496485782054,5,8,15573.13717842102,9.9163867399127,9.836721192953048
1789548609.0642624,10.204602960881461,10.123281613124709,0.08132134775675202,0.020827948163874996,5,8,15693.511389017105,9.948398133863822,9.868604541328367
1789548729.4732485,10.193232459961061,10.111911112204309,0.08132134775675202,0.0207824661601934,5,8,15813.920375108719,9.86747477470631,9.788004875607484
1789548970.152866,10.201520722760321,10.120199375003569,0.08132134775675202,0.020815619211390437,5,8,16054.599992513657,9.809156458568175,9.729919832733902
1789549090.7971935,10.195042854880523,10.11372150712377,0.08132134775675202,0.02078970773987124,5,8,16175.24432015419,9.755239037880532,9.67621808172901
1789549210.8775449,10.227938057212928,10.146616709456175,0.08132134775675202,0.02092128854920086,5,8,16295.324671506882,9.829624936175314,9.750306436430613
1789549331.2690492,10.234488318528483,10.15316697077173,0.08132134775675202,0.020947489594463083,5,8,16415.7161757946,9.848418765562164,9.769025090499914
1789549451.629814,10.238605972286342,10.15728462452959,0.08132134775675202,0.02096396020949452,5,8,16536.0769405365,9.850482227602722,9.771080298692311
1789549571.9039574,10.236990355670729,10.155669007913977,0.08132134775675202,0.02095749774303207,5,8,16656.35108399391,9.763923946985653,9.68486825119771
1789549692.952625,10.240198921877193,10.15887757412044,0.08132134775675202,0.020970332007857924,5,8,16777.399751663208,9.8115692145371,9.732322937678951
1789549812.6057832,10.237708406918372,10.15638705916162,0.08132134775675202,0.020960369948022643,5,8,16897.052909851074,9.810380995845284,9.731139471861903
1789549932.9281578,10.231602734444303,10.150281386687551,0.08132134775675202,0.02093594725812636,5,8,17017.375284433365,9.84124674803499,9.76188176104285
1789550053.585301,10.236435185412438,10.151113837655686,0.08532134775675201,0.0249552770619989,6,8,17138.032427549362,9.928321832360988,9.848608545031544
1789550173.6143024,10.233243611226882,10.14792226347013,0.08532134775675201,0.024942510765256675,6,8,17258.061429023743,9.91915923643409,9.839482599488354
1789550294.3268197,10.239786618564777,10.154465270808025,0.08532134775675201,0.024968682794608257,6,8,17378.773946285248,9.931313600992135,9.851588346588168
1789550414.385468,10.237762687473188,10.152441339716436,0.08532134775675201,0.024960587070241905,6,8,17498.832594633102,9.930331215712974,9.850609890850121
1789550534.9932463,10.251746240392063,10.16642489263531,0.08532134775675201,0.025016521281917403,6,8,17619.440372943878,9.974576741465613,9.89467843449975
1789550655.7036119,10.263045489496374,10.177724141739622,0.08532134775675201,0.025061718278334647,6,8,17740.150738477707,10.003665672387733,9.923651009698181
1789550775.7083335,10.28574764706458,10.200426299307829,0.08532134775675201,0.025152526908607475,6,8,17860.155460119247,10.053137983511899,9.97292543157785
1789550895.8279905,10.28776375622264,10.202442408465888,0.08532134775675201,0.025160591345239708,6,8,17980.27511715889,10.051363270708467,9.971157817625633
1789551016.212106,10.249464286227102,10.16414293847035,0.08532134775675201,0.025007393465257554,6,8,18100.659232616425,9.964639111996004,9.88478055554802
1789551136.615713,10.240896410055871,10.15557506229912,0.08532134775675201,0.024973121960572633,6,8,18221.062839508057,9.948969324762722,9.869173447463671
1789551257.31296,10.247366025302536,10.162044677545785,0.08532134775675201,0.024999000421559295,6,8,18341.760086536407,9.966886731260528,9.887019184335486
1789551377.4773843,10.247989059390793,10.162667711634041,0.08532134775675201,0.02500149255791232,6,8,18461.92451095581,9.970757143319041,9.890874114745765
1789551497.5572999,10.22622022136693,10.140898873610178,0.08532134775675201,0.024914417205816868,6,8,18582.00442647934,9.923174378163951,9.843481680651296
1789551617.928516,10.179146227462503,10.093824879705751,0.08532134775675201,0.024726121230199162,6,8,18702.37564253807,9.81972344566823,9.740444551885556
1789551738.2857592,10.134368784075269,10.049047436318517,0.08532134775675201,0.024547011456650218,6,8,18822.732885837555,9.743352895225222,9.664379483644321
1789551858.8879604,10.152653612312733,10.067332264555981,0.08532134775675201,0.024620150769600085,6,8,18943.33508706093,9.759893409270063,9.680853835632982
1789551979.0276663,10.135369218162715,10.050047870405963,0.08532134775675201,0.024551013193000012,6,8,19063.474792957306,9.746513089982141,9.667527037622213
1789552099.311889,10.196145239891342,10.11082389213459,0.08532134775675201,0.024794117279914516,6,8,19183.75901556015,9.835326027470963,9.75598472336108
1789552219.7048562,10.191877434861556,10.106556087104805,0.08532134775675201,0.02477704605979537,6,8,19304.15198278427,9.835099686756063,9.755759288009038
1789552340.1408336,10.183367513103994,10.098046165347242,0.08532134775675201,0.024743006372765126,6,8,19424.587960243225,9.814829282784405,9.735569965653267
1789552460.6100132,10.195141561275973,10.10542679445552,0.08971476682045398,0.02039668350175107,5,9,19545.057139873505,9.836811955184984,9.757464707364244
1789552580.7545335,10.201998351360228,10.112283584539774,0.08971476682045398,0.020424110662088088,5,9,19665.20166015625,9.86736556178905,9.787896099541895
1789552700.9854922,10.201848681303291,10.112133914482838,0.08971476682045398,0.020423511981860345,5,9,19785.43261885643,9.877892141871445,9.798380573303959
1789552822.1744266,10.194005913154939,10.104291146334486,0.08971476682045398,0.02039214090926694,5,9,19906.621553182602,9.841614443609824,9.762247985835385
1789552941.834442,10.182081868337978,10.092367101517524,0.08971476682045398,0.02034444472999909,5,9,20026.28156852722,9.81275802128204,9.733506989196911
1789553063.2083242,10.161055764223494,10.071340997403041,0.08971476682045398,0.020260340313541157,5,9,20147.655450820923,9.763380534326695,9.684327012189387
1789553183.2858586,10.167647865711658,10.077933098891204,0.08971476682045398,0.02028670871949381,5,9,20267.732985258102,9.76955044800799,9.690472246215958
1789553302.9111593,10.17706875500274,10.087353988182286,0.08971476682045398,0.02032439227665814,5,9,20387.35828590393,9.786850034845184,9.707702634705804
1789553423.4185712,10.17644190753725,10.086727140716796,0.08971476682045398,0.02032188488679618,5,9,20507.865697860718,9.797400283297144,9.718210682163955
1789553544.686183,10.176660161757113,10.08694539493666,0.08971476682045398,0.020322757903675628,5,9,20629.133309602737,9.780847455696769,9.701724065873982
1789553664.3511453,10.195555474307335,10.105840707486882,0.08971476682045398,0.020398339153876524,5,9,20748.798271894455,9.815801264016484,9.736538058960418
1789553784.807085,10.18615914585155,10.096444379031096,0.08971476682045398,0.020360753840053373,5,9,20869.2542116642,9.77265982325457,9.693569183961552
1789553905.106261,10.204654870424264,10.11494010360381,0.08971476682045398,0.02043473673834423,5,9,20989.553387641907,9.821993676500746,9.742705701794742
1789554025.3409395,10.196891332234262,10.107176565413809,0.08971476682045398,0.02040368258558423,5,9,21109.788066148758,9.80077144083908,9.721568355075723
1789554145.9175491,10.201575635333713,10.11186086851326,0.08971476682045398,0.020422419797982035,5,9,21230.36467576027,9.816946544540292,9.737678758362131
1789554266.0864637,10.197840433190395,10.108125666369942,0.08971476682045398,0.020407478989408756,5,9,21350.533590316772,9.797801401044229,9.718610195440052
1789554386.5483887,10.199852006490113,10.11013723966966,0.08971476682045398,0.020415525282607636,5,9,21470.995515346527,9.8059919086879,9.726767941053149
1789554506.5951283,10.198354335103417,10.108639568282964,0.08971476682045398,0.020409534597060852,5,9,21591.042254924774,9.797777221647133,9.718586112760544
1789554627.1877668,10.200057080495336,10.110342313674883,0.08971476682045398,0.020416345578628526,5,9,21711.63489341736,9.811740130202786,9.732493169681975
1789554747.6843438,10.199864727458042,10.110149960637589,0.08971476682045398,0.020415576166479345,5,9,21832.13147044182,9.811652458292684,9.732405848459514
1789554867.687404,10.202458429798583,10.11274366297813,0.08971476682045398,0.020425950975841507,5,9,21952.13453054428,9.825474843305877,9.746172943932653
1789554988.107724,10.2067325180685,10.117017751248047,0.08971476682045398,0.02044304732892118,5,9,22072.554850578308,9.835196810084124,9.755856022843787
1789555108.540697,10.20779973478041,10.118084967959957,0.08971476682045398,0.02044731619576882,5,9,22192.987823724747,9.837624332578548,9.758273835248234
1789555228.7387397,10.208461299050365,10.118746532229911,0.08971476682045398,0.020449962452848643,5,9,22313.185866355896,9.824174663536507,9.744877964882361
1789555348.9593868,10.217728959781283,10.12801419296083,0.08971476682045398,0.02048703309577231,5,9,22433.40651345253,9.838683044369787,9.759328312192308
1789555469.6706486,10.212851949785229,10.123137182964776,0.08971476682045398,0.020467525055788093,5,9,22554.117775201797,9.827750991119117,9.74843998715464
1789555589.6909757,10.205581824838827,10.115867058018374,0.08971476682045398,0.020438444556002484,5,9,22674.138102293015,9.814066680836074,9.73481041411273
1789555710.4780004,10.211929044159376,10.122214277338923,0.08971476682045398,0.020463833433284683,5,9,22794.92512702942,9.849511871258061,9.770113823773029
1789555830.4693418,10.228529351510833,10.13881458469038,0.08971476682045398,0.020530234662690508,5,9,22914.91646838188,9.907607872630678,9.827977441140154
1789555950.7334564,10.201009169689494,10.107294402869039,0.09371476682045399,0.024420153935405153,6,9,23035.180583000183,9.878698824295519,9.799184028998337
1789556071.8308747,10.192208292205652,10.098493525385198,0.09371476682045399,0.02438495042546979,6,9,23156.27800130844,9.856745419612768,9.777318437934317
1789556191.622773,10.193560993157313,10.099846226336858,0.09371476682045399,0.02439036122927643,6,9,23276.06989955902,9.858536192689693,9.779102047918935
1789556312.1465168,10.186327796627996,10.092613029807541,0.09371476682045399,0.024361428443159167,6,9,23396.593643426895,9.84208335130748,9.76271501790225
1789556432.4642951,10.181704155173183,10.087989388352728,0.09371476682045399,0.02434293387733991,6,9,23516.911421775818,9.830515318447718,9.751193257173927
1789556552.4984794,10.176561712391456,10.082846945571001,0.09371476682045399,0.024322364106213006,6,9,23636.94560599327,9.81857283566205,9.739298544319402
1789556672.9645755,10.176895047241459,10.083180280421004,0.09371476682045399,0.02432369744561301,6,9,23757.411702156067,9.812977773411507,9.733725862317861
1789556792.8385015,10.158213787490386,10.064499020669931,0.09371476682045399,0.024248972406608723,6,9,23877.285628080368,9.760165727725079,9.681125064814179
1789556912.8248699,10.156134585400983,10.062419818580528,0.09371476682045399,0.024240655598251105,6,9,23997.271996498108,9.754971033878073,9.675951149742561
1789557033.2127,10.1590385811325,10.065323814312045,0.09371476682045399,0.02425227158117718,6,9,24117.659826517105,9.763315559887515,9.684262297647965
1789557153.8842568,10.158072027782021,10.064357260961566,0.09371476682045399,0.02424840536777526,6,9,24238.33138346672,9.757807266572229,9.67877603750594
1789557275.083511,10.155963260860974,10.062248494040519,0.09371476682045399,0.02423997030009107,6,9,24359.53063774109,9.754355938506157,9.675338514752132
1789557394.0390563,10.157046284380716,10.063331517560261,0.09371476682045399,0.02424430239417004,6,9,24478.486182928085,9.757787336652418,9.678756187305808
1789557514.267859,10.153550703880672,10.059835937060218,0.09371476682045399,0.02423032007216987,6,9,24598.714985609055,9.749983652169242,9.670983717560565
1789557633.826768,10.186989492062896,10.093274725242441,0.09371476682045399,0.02436407522489876,6,9,24718.273894548416,9.833763718003292,9.754428663131279
1789557753.977139,10.19053719825163,10.096822431431175,0.09371476682045399,0.0243782660496537,6,9,24838.424265623093,9.842297497854394,9.762928307862976
1789557874.012787,10.171091284430487,10.077376517610032,0.09371476682045399,0.02430048239436913,6,9,24958.45991373062,9.796083260450919,9.716898927409115
1789557994.2873814,10.171929771805257,10.078215004984802,0.09371476682045399,0.024303836343868204,6,9,25078.734508037567,9.798148025900192,9.71895543379659
1789558114.555639,10.15953887858159,10.065824111761135,0.09371476682045399,0.024254272770973535,6,9,25199.002765655518,9.772939169118203,9.69384741244173
1789558234.9482021,10.15639979565377,10.062685028833316,0.09371476682045399,0.024241716439262265,6,9,25319.395328760147,9.765798918844665,9.686735723169285
1789558354.9757469,10.161983711922524,10.06826894510207,0.09371476682045399,0.024264052104337276,6,9,25439.42287349701,9.77652489242026,9.697418792850579
1789558475.1653707,10.157340152062423,10.063625385241968,0.09371476682045399,0.02424547786489687,6,9,25559.612497329712,9.764471388694753,9.685413503139975
1789558594.9993632,10.16607685405695,10.072362087236495,0.09371476682045399,0.024280424672874976,6,9,25679.446489810944,9.786653384805527,9.707506771266305
1789558715.3545384,10.171452716589327,10.077737949768872,0.09371476682045399,0.024301928123004482,6,9,25799.801665067673,9.801524565791306,9.72231846752814
1789558835.366122,10.178753825270368,10.085039058449913,0.09371476682045399,0.024331132557728657,6,9,25919.81324863434,9.820874822841251,9.741591323549885
1789558955.5001044,10.172364931271625,10.07865016445117,0.09371476682045399,0.024305576981733676,6,9,26039.947231054306,9.804336276134698,9.72511893103016
1789559075.4963405,10.217046846118158,10.119332079297704,0.09771476682045399,0.028484304641119812,7,9,26159.943467140198,9.933896994495845,9.85416140651786
1789559195.8614285,10.245958562585464,10.14824379576501,0.09771476682045399,0.028599951506989033,7,9,26280.30855512619,9.984452291104988,9.904514481940568
1789559315.8489568,10.251571936581769,10.153857169761315,0.09771476682045399,0.028622405002974256,7,9,26400.296083450317,9.997690410094146,9.91769964845377
1789559436.5245345,10.244027022456493,10.146312255636039,0.09771476682045399,0.028592225346473148,7,9,26520.97166109085,9.986959278826795,9.907011441711488
1789559556.4032052,10.268638122413924,10.17092335559347,0.09771476682045399,0.028690669746302872,7,9,26640.850331783295,10.032845658400351,9.95271427576675
